,Li-Li,Li-Tc,Tc-Tc,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,5.396427382125944e-07,0.0,0.0,0.5
6,4.682173179845316e-06,0.0,0.0,0.6000000000000001
7,2.8647911242219867e-05,0.0,0.0,0.7000000000000001
8,0.00013758579741082795,1.0019489804948191e-07,0.0,0.8
9,0.000538505259749163,9.196146813619795e-07,0.0,0.9
10,0.0017681233183297963,7.429235030462938e-06,7.124970527963159e-07,1.0
11,0.004989294574450053,4.446138701824567e-05,2.0632840381923303e-05,1.1
12,0.012348700958304407,0.0002165489839752114,0.00020286747604444819,1.2000000000000002
13,0.02724224043155851,0.0008877671109525464,0.0012773742341418925,1.3
14,0.0542229064209649,0.003117853036345813,0.0062287283149159225,1.4000000000000001
15,0.09835326603466608,0.009446835101650057,0.024616872134677226,1.5
16,0.1641528458550659,0.024861843084719035,0.08052839826450013,1.6
17,0.25442657711337074,0.05722148012214021,0.2204172580098264,1.7000000000000002
18,0.3689943706091386,0.11613289725618549,0.5096920521210127,1.8
19,0.5035268497638211,0.20973946887979703,1.0052257778059266,1.9000000000000001
20,0.6494672789215541,0.3404225075222759,1.707595218988022,2.0
21,0.7958065852170392,0.5019244428899354,2.524848246733478,2.1
22,0.9317763548721119,0.6800669018230335,3.288091198254521,2.2
23,1.0487227383031272,0.8565885269263361,3.8244504116026676,2.3000000000000003
24,1.14078574363586,1.0134429187516083,4.040550604536614,2.4000000000000004
25,1.2053170952952772,1.135827000217631,3.955067103098534,2.5
26,1.2431512689480446,1.214346200032094,3.662507503038036,2.6
27,1.257738954781313,1.2468621001037223,3.2682399702141516,2.7
28,1.2532922392266677,1.2390351862211744,2.848221369924967,2.8000000000000003
29,1.2337294071059002,1.2021889770900087,2.4476634096850334,2.9000000000000004
30,1.2030758827152366,1.1491080053780658,2.093516984275073,3.0
31,1.1658108759298356,1.0903291311195937,1.799304387349759,3.1
32,1.126128641764456,1.0327305169146992,1.5657306959347048,3.2
33,1.087023412367656,0.9800830452752864,1.385708944751828,3.3000000000000003
34,1.0503359112053323,0.934481232280506,1.2513499230313623,3.4000000000000004
35,1.0175124939050164,0.897639067891663,1.15704082578215,3.5
36,0.9899621865201699,0.8710999598063529,1.098697640229682,3.6
37,0.9685691936965173,0.8555182535161612,1.0716045535849592,3.7
38,0.9531426628786982,0.8503320793535935,1.068382861751663,3.8000000000000003
39,0.9427786307858105,0.8541902071371061,1.0792523932445754,3.9000000000000004
40,0.9368574225013733,0.8653356479895621,1.0955732238236877,4.0
41,0.9354212164239453,0.8817558222567843,1.1129414083643394,4.1000000000000005
42,0.9384513857193072,0.9015304952388754,1.1300218643614095,4.2
43,0.9450483218785869,0.9232881188589488,1.1452788924129045,4.3
44,0.9535998360349136,0.9461917902672368,1.1561662566123307,4.4
45,0.9627525719892523,0.9693827972403382,1.1605693920365845,4.5
46,0.9720536834991005,0.9915359161702443,1.1574781526248161,4.6000000000000005
47,0.9815790993622753,1.011074498808755,1.1465430611663,4.7
48,0.9910813311707645,1.0268024446401545,1.1279843175620943,4.800000000000001
49,0.9997062966740127,1.0383735234275222,1.102679218410154,4.9
50,1.0065448279977895,1.0461986087355875,1.0717506382051611,5.0
51,1.0112738735238371,1.0507819722343865,1.0364771423611467,5.1000000000000005
52,1.0142062401859462,1.0521423793736528,0.9990048587178697,5.2
53,1.0158977379401628,1.0501679100763404,0.9626013608808862,5.300000000000001
54,1.0167507106076663,1.0454920596382669,0.9304718903672867,5.4
55,1.016795175138482,1.0395630465240386,0.9043166635561346,5.5
56,1.015742668183036,1.033649167787855,0.883988643037065,5.6000000000000005
57,1.0133289317144074,1.02808107422935,0.8681594818969791,5.7
58,1.0096231599860663,1.0227077632064532,0.8552320875658463,5.800000000000001
59,1.0049850706042438,1.0178494466812262,0.8443495533322264,5.9
60,0.9998876538316179,1.014385346431013,0.8362067562933931,6.0
61,0.994951669354095,1.0128875239057127,0.8325112007105379,6.1000000000000005
62,0.9909666095223686,1.0130368356664603,0.833671797057518,6.2
63,0.9885245592434686,1.0140575150820321,0.8367565682991777,6.300000000000001
64,0.987575672574677,1.015376490979024,0.8364815120139909,6.4
65,0.9874795770548092,1.0166562602017064,0.8290495344385568,6.5
66,0.9874685787503715,1.0175771457390776,0.8152768459267377,6.6000000000000005
67,0.9870776081935052,1.0180220925912733,0.8000001821351529,6.7
68,0.9863621340879477,1.0184251596366194,0.7884895526737877,6.800000000000001
69,0.9858269076458476,1.019649887527287,0.7830411109020619,6.9
70,0.9859978471832782,1.0223082972352695,0.7822666778835718,7.0
71,0.9869868811252951,1.0261550950450682,0.7831192560054918,7.1000000000000005
72,0.9885157638909872,1.0301901197989312,0.7833831110341921,7.2
73,0.990257887153035,1.0333410999627988,0.7824519198910146,7.300000000000001
74,0.9920109794965791,1.0350605218940891,0.7803710402656165,7.4
75,0.9936177059284352,1.0354169160393845,0.7768149532217887,7.5
76,0.994968251914727,1.0348481686584203,0.7713644847318019,7.6000000000000005
77,0.9961490180071162,1.0339844113780063,0.7647336195775355,7.7
78,0.9974043950239585,1.0336222322723616,0.7592300159869347,7.800000000000001
79,0.9987756189434213,1.0344586859950995,0.7574370199396743,7.9
80,0.9998353568558219,1.0364641212563592,0.7604513605054992,8.0
81,0.9999857779642853,1.0385855124718713,0.7676181078104323,8.1
82,0.9990754183853574,1.0393724578013663,0.7775656298909475,8.200000000000001
83,0.997578943023956,1.0380049015196486,0.7887839748785123,8.3
84,0.9961060232286204,1.0347323759959235,0.7993948956142127,8.4
85,0.9948982774958351,1.0305018649764428,0.8074797120301672,8.5
86,0.9938602005170556,1.02635085548663,0.8121260134663184,8.6
87,0.9928723947392667,1.0230410709495596,0.8136141574297012,8.700000000000001
88,0.9919428011924567,1.0209062626613545,0.8124590101505561,8.8
89,0.9911835435937876,1.0197459186997453,0.8090503103710788,8.9
90,0.9907311403097231,1.0188657137187789,0.804544035274825,9.0
91,0.9906173762863671,1.0174525282881794,0.8013012116894516,9.1
92,0.9907060182992207,1.0151428393013444,0.8016547798849916,9.200000000000001
93,0.9908222636158905,1.0122456105707889,0.806373774635997,9.3
94,0.9909679853281935,1.0094071218304774,0.814498890812457,9.4
95,0.99135235527717,1.0071815825441706,0.8241148629965934,9.5
96,0.992149070088647,1.0059322914831552,0.8330551760518768,9.600000000000001
97,0.9932441907176514,1.0058466598636029,0.8396450074593551,9.700000000000001
98,0.9942926785825392,1.0067716445857253,0.84343587054617,9.8
99,0.9950117521562368,1.008106554248544,0.8451241308424361,9.9
100,0.9953427961647894,1.0090498085075896,0.8456840665741944,10.0
