,Li-Li,Li-Se,Se-Se,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,2.8351390972442934e-07,0.0,0.0,0.5
6,2.3376597677313036e-06,0.0,0.0,0.6000000000000001
7,1.342863135479253e-05,0.0,0.0,0.7000000000000001
8,6.056261324018882e-05,9.35817397332589e-08,0.0,0.8
9,0.00022009195632800648,1.8536686309003495e-06,0.0,0.9
10,0.0006616902587288781,1.6013415928453236e-05,0.0,1.0
11,0.0016845032574244092,0.00010242649275887923,3.9817604495924e-07,1.1
12,0.0037532013036860983,0.0005129107353795857,7.627388295287638e-06,1.2000000000000002
13,0.007599530677267978,0.0021232481632788344,6.131111731925287e-05,1.3
14,0.0144700940286296,0.007427788332393867,0.0003571573695527895,1.4000000000000001
15,0.026440561601308765,0.022270569735339387,0.001636130093068605,1.5
16,0.04646672564994268,0.05774962117593431,0.0061404016130078495,1.6
17,0.07789688886966525,0.13048916094612684,0.019225384984181134,1.7000000000000002
18,0.1235411056624,0.25883382238138264,0.05075266840908049,1.8
19,0.18470236939975623,0.4543125997594035,0.11396182942874603,1.9000000000000001
20,0.2604840391165574,0.7118516631069971,0.21948387157350654,2.0
21,0.34764670190451696,1.0052107211479753,0.3658822889860128,2.1
22,0.44127839464603774,1.2922082336403529,0.5338582613320199,2.2
23,0.5360046974319637,1.5284497995124975,0.6916428296175073,2.3000000000000003
24,0.6270087722417985,1.6828858721863476,0.8099478723830063,2.4000000000000004
25,0.7105200898349271,1.7470719880488934,0.8750972914788696,2.5
26,0.7841402310729199,1.733528620227282,0.8911804402056905,2.6
27,0.8471295230088937,1.6657669420521832,0.8732515548893691,2.7
28,0.9001281092436827,1.5676482886921046,0.8393260463262869,2.8000000000000003
29,0.9439178827969097,1.4577895453667173,0.804982630368477,2.9000000000000004
30,0.9782227322503939,1.3489370063536377,0.7801589332994959,3.0
31,1.0021406876604455,1.24911849012503,0.7684606258699217,3.1
32,1.0160372723584628,1.1623533642065893,0.7695828490229603,3.2
33,1.0225095259008987,1.0892191518990195,0.7824406537034647,3.3000000000000003
34,1.0250791576365146,1.0283863495493095,0.8061002814996957,3.4000000000000004
35,1.026275282339133,0.9786034101961983,0.8389758526849098,3.5
36,1.0270216138409398,0.9394571955704201,0.8782790584028027,3.6
37,1.0272043836977216,0.9107402262513866,0.9202336695430168,3.7
38,1.0266141322124178,0.8918852473192659,0.9607552390502067,3.8000000000000003
39,1.0258963002305592,0.8820120611788548,0.9965337640446417,3.9000000000000004
40,1.0267909893518241,0.8797016511097661,1.025967435798115,4.0
41,1.0308769683959738,0.8825652466774451,1.0492072791269473,4.1000000000000005
42,1.0378477983746162,0.8877023630890313,1.0674200137169723,4.2
43,1.0454328415968828,0.8930303124479216,1.0821016184133982,4.3
44,1.0512089648644427,0.8981103415384399,1.0947737506737516,4.4
45,1.0540991233393002,0.9037036318547704,1.1064263147649354,4.5
46,1.0541249317742079,0.9106892448984063,1.1166329589970572,4.6000000000000005
47,1.051439646242943,0.9193646550266009,1.1235446663705249,4.7
48,1.0461863941245246,0.9294382873209712,1.1252506278114387,4.800000000000001
49,1.0389272291909184,0.9402977839700022,1.1211490626668994,4.9
50,1.0306472744570347,0.9512129964815197,1.1120142737526235,5.0
51,1.022344740641288,0.961574490967486,1.0990295353384931,5.1000000000000005
52,1.0147875306760763,0.9711868923078313,1.0831536917956566,5.2
53,1.0083481703988777,0.9802128198463549,1.0655285671214616,5.300000000000001
54,1.0026786299875017,0.9887142236779559,1.0479624584930105,5.4
55,0.9967563675768217,0.9964387658745741,1.0323817300070681,5.5
56,0.989720750308217,1.0031538059924032,1.0197661460995042,5.6000000000000005
57,0.9818739390527108,1.008906059497937,1.0098367690894858,5.7
58,0.9748244470803007,1.0137636398313368,1.001538284019881,5.800000000000001
59,0.9703663455093378,1.017611256323394,0.9936868863132117,5.9
60,0.9689794378759929,1.0204227503272267,0.985589498003366,6.0
61,0.9695672224118824,1.0225063249767223,0.9774158539283138,6.1000000000000005
62,0.9706755198581948,1.0241990348154324,0.9699704220544971,6.2
63,0.9716066161657074,1.0253830658538803,0.9641522550930798,6.300000000000001
64,0.9723612382441628,1.025534064174449,0.9606937655615813,6.4
65,0.9731279670143648,1.0243023942846639,0.9599914180377882,6.5
66,0.9741866366750841,1.021942608866016,0.9616702856888557,6.6000000000000005
67,0.97588070616711,1.0191723016902339,0.9643431051236742,6.7
68,0.9783195804853154,1.0167533325398048,0.9662357326612474,6.800000000000001
69,0.9812280173315577,1.0151524698064003,0.9664090599148737,6.9
70,0.9841688833190064,1.014329159822434,0.9654322117605604,7.0
71,0.9868417602672553,1.0137250445406623,0.9647398944705128,7.1000000000000005
72,0.9892607656495864,1.0126462630000281,0.9653811382227155,7.2
73,0.9917021860473177,1.0108192169099344,0.9675212894951934,7.300000000000001
74,0.9943013054208826,1.0085642511138562,0.970886963523513,7.4
75,0.9967102657941507,1.0064210882385973,0.9752764411775341,7.5
76,0.9983634150207996,1.004681309261834,0.9805681962494074,7.6000000000000005
77,0.9990877210322499,1.0033129051907168,0.9863894839124507,7.7
78,0.9992572361350405,1.0022012447078097,0.9919135068440527,7.800000000000001
79,0.9993484647691525,1.0012938614712814,0.9960966196749264,7.9
80,0.999459490616605,1.0005413251063744,0.9981996016809394,8.0
81,0.9992386466048179,0.9998599427833915,0.9980657456052292,8.1
82,0.9982302660804628,0.999156885390706,0.9960368861431159,8.200000000000001
83,0.9964172333033421,0.9983338841375655,0.9928364372897341,8.3
84,0.9945164973284856,0.99738631416947,0.9894394940712835,8.4
85,0.9935457556081391,0.9965432318972358,0.9866714797983239,8.5
86,0.9939271002485305,0.99615431028894,0.9848571228423935,8.6
87,0.9950856767716232,0.9964045965851293,0.984094536768101,8.700000000000001
88,0.9960103051627188,0.9972465423701968,0.9847802293085374,8.8
89,0.9962039547115225,0.9984755274028907,0.9874723418978729,8.9
90,0.9961209379016857,0.9996984621380437,0.9921643568718955,9.0
91,0.9966451131598684,1.0004120081895023,0.9980209021312615,9.1
92,0.9981058830742724,1.000345524082553,1.003941032639724,9.200000000000001
93,0.9999428347021095,0.999654162771351,1.0091557227198698,9.3
94,1.001289137926247,0.9987145858041917,1.013278838222282,9.4
95,1.0016269650168945,0.9978557525938129,1.0161224122520522,9.5
96,1.000950382899603,0.9972693255075132,1.01766655761991,9.600000000000001
97,0.9996472897058009,0.9969791301915248,1.0180673181118236,9.700000000000001
98,0.9982852420549191,0.9968386256630579,1.0175863759301964,9.8
99,0.9973007877699954,0.9966895844197894,1.0166321190772754,9.9
100,0.9968271971274826,0.99655179793488,1.0158573644718285,10.0
